appid,game_name,recommendationid,review_datetime,release_date,days_from_release,release_period,review_recency_group,steam_label_text,llm_sentiment,steam_llm_sentiment_relation,playtime_at_review_hours,playtime_stage,early_playtime_flag,votes_up,weighted_vote_score,llm_urgency_candidate,high_urgency_flag,llm_issue_category,issue_name_kor,llm_issue_sentiment,issue_positive_flag,issue_negative_or_mixed_flag,action_group_hint,priority_candidate,rule_priority_hint,priority_selection_note,priority_rule_detail,priority_reason,affected_review_count,negative_mixed_review_count,steam_negative_review_count,high_urgency_review_count,high_urgency_rate,negative_mixed_rate,steam_negative_rate,recent_30d_negative_mixed_review_count,early_playtime_negative_mixed_review_count,patch_ops_note,llm_issue_evidence,source_run
3150440,Laundry Store Simulator,201516151,2025-08-05 17:21:31,2024-12-09,239,D181+,older_90d,positive,positive,exact_match,35.916666666666664,20-50h,False,0,0.5,low,False,bug,버그,negative,False,True,즉시 확인,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 121개, 부정·혼합 113개, Steam 비추천 맥락 37개, 최근 30일 부정·혼합 4개, 초반 플레이타임 부정·혼합 21개, High urgency 후보 64개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",121,113,37,64,0.5289,0.9339,0.3058,4,21,"반복 언급된 버그를 재현 가능성 기준으로 분류하고, 플레이 방해 수준이 큰 항목부터 수정한다.",only a few bugs,laundry_store_simulator
3150440,Laundry Store Simulator,201516151,2025-08-05 17:21:31,2024-12-09,239,D181+,older_90d,positive,positive,exact_match,35.916666666666664,20-50h,False,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",Good game,laundry_store_simulator
3150440,Laundry Store Simulator,201536195,2025-08-05 23:27:57,2024-12-09,239,D181+,older_90d,positive,mixed,partial_match,58.55,50h+,False,0,0.5,medium,False,progression_grind,성장/반복 노가다,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 54개, 부정·혼합 44개, Steam 비추천 맥락 17개, 최근 30일 부정·혼합 4개, 초반 플레이타임 부정·혼합 3개, High urgency 후보 14개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",54,44,17,14,0.2593,0.8148,0.3148,4,3,반복 성장과 노가다 피로를 줄일 수 있는 보상/성장 속도 조정을 검토한다.,became very repetitive,laundry_store_simulator
3150440,Laundry Store Simulator,201536195,2025-08-05 23:27:57,2024-12-09,239,D181+,older_90d,positive,mixed,partial_match,58.55,50h+,False,0,0.5,medium,False,gameplay_loop,게임플레이 루프,neutral,False,False,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 154개, 부정·혼합 92개, Steam 비추천 맥락 35개, 최근 30일 부정·혼합 1개, 초반 플레이타임 부정·혼합 13개, High urgency 후보 37개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",154,92,35,37,0.2403,0.5974,0.2273,1,13,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.",specialized washers requirement for clothing spawns,laundry_store_simulator
3150440,Laundry Store Simulator,201536195,2025-08-05 23:27:57,2024-12-09,239,D181+,older_90d,positive,mixed,partial_match,58.55,50h+,False,0,0.5,medium,False,other,기타,negative,False,True,검토 필요,중,중,기타 이슈는 원인이 명확하지 않아 세부 리뷰 확인 대상으로 분리,기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리,"영향 리뷰 30개, 부정·혼합 21개, Steam 비추천 맥락 16개, 초반 플레이타임 부정·혼합 6개, High urgency 후보 9개(보조 참고), 절대 기준 후보 중, 규칙 근거: 기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리",30,21,16,9,0.3,0.7,0.5333,0,6,세부 리뷰를 확인해 반복되는 하위 원인이 있는지 검토한다.,worker at the bakso cart does not restock,laundry_store_simulator
3150440,Laundry Store Simulator,201547911,2025-08-06 04:17:38,2024-12-09,240,D181+,older_90d,positive,positive,exact_match,53.9,50h+,False,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","lot of fun quests and events, one of the best games I've played",laundry_store_simulator
3150440,Laundry Store Simulator,201593903,2025-08-06 20:36:26,2024-12-09,240,D181+,older_90d,positive,mixed,partial_match,18.433333333333334,5-20h,False,0,0.5,high,True,bug,버그,negative,False,True,즉시 확인,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 121개, 부정·혼합 113개, Steam 비추천 맥락 37개, 최근 30일 부정·혼합 4개, 초반 플레이타임 부정·혼합 21개, High urgency 후보 64개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",121,113,37,64,0.5289,0.9339,0.3058,4,21,"반복 언급된 버그를 재현 가능성 기준으로 분류하고, 플레이 방해 수준이 큰 항목부터 수정한다.","strange movement while in the store, People stuck",laundry_store_simulator
3150440,Laundry Store Simulator,201593903,2025-08-06 20:36:26,2024-12-09,240,D181+,older_90d,positive,mixed,partial_match,18.433333333333334,5-20h,False,0,0.5,high,True,gameplay_loop,게임플레이 루프,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 154개, 부정·혼합 92개, Steam 비추천 맥락 35개, 최근 30일 부정·혼합 1개, 초반 플레이타임 부정·혼합 13개, High urgency 후보 37개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",154,92,35,37,0.2403,0.5974,0.2273,1,13,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.","No alerts for broken machines, Staff are not doing there job even when on auto pay",laundry_store_simulator
3150440,Laundry Store Simulator,201634253,2025-08-07 13:04:20,2024-12-09,241,D181+,older_90d,positive,mixed,partial_match,43.96666666666667,20-50h,False,0,0.5,medium,False,gameplay_loop,게임플레이 루프,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 154개, 부정·혼합 92개, Steam 비추천 맥락 35개, 최근 30일 부정·혼합 1개, 초반 플레이타임 부정·혼합 13개, High urgency 후보 37개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",154,92,35,37,0.2403,0.5974,0.2273,1,13,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.","employees work rather slowly even after upgrading, don't always prioritize correctly",laundry_store_simulator
3150440,Laundry Store Simulator,201634253,2025-08-07 13:04:20,2024-12-09,241,D181+,older_90d,positive,mixed,partial_match,43.96666666666667,20-50h,False,0,0.5,medium,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","game is a lot of fun, several new wings and services are fun",laundry_store_simulator
3150440,Laundry Store Simulator,201679742,2025-08-08 03:40:50,2024-12-09,242,D181+,older_90d,positive,positive,exact_match,18.7,5-20h,False,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","Fun simulator game, levels aren't too hard or too easy, satisfying leveling up.",laundry_store_simulator
3150440,Laundry Store Simulator,201752968,2025-08-09 06:06:58,2024-12-09,243,D181+,older_90d,positive,positive,exact_match,9.05,5-20h,False,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","TONS to do and unlock, design your own t-shirts, funny moments.",laundry_store_simulator
3150440,Laundry Store Simulator,201827093,2025-08-10 08:15:05,2024-12-09,244,D181+,older_90d,positive,mixed,partial_match,18.7,5-20h,False,0,0.5,medium,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",Such a great game and even had some haunting moments.,laundry_store_simulator
3150440,Laundry Store Simulator,201827093,2025-08-10 08:15:05,2024-12-09,244,D181+,older_90d,positive,mixed,partial_match,18.7,5-20h,False,0,0.5,medium,False,content_volume,콘텐츠 분량,negative,False,True,장기 검토,중,중,절대 기준상 '중' 후보로 분류,부정·혼합 맥락과 Steam 비추천 맥락이 일정 수준 확인,"영향 리뷰 59개, 부정·혼합 20개, Steam 비추천 맥락 8개, 초반 플레이타임 부정·혼합 2개, High urgency 후보 9개(보조 참고), 절대 기준 후보 중, 규칙 근거: 부정·혼합 맥락과 Steam 비추천 맥락이 일정 수준 확인",59,20,8,9,0.1525,0.339,0.1356,0,2,콘텐츠 부족·반복성은 단기 패치보다 업데이트 로드맵 관점에서 검토한다.,once you unlock everything it becomes boring.,laundry_store_simulator
3150440,Laundry Store Simulator,201875827,2025-08-10 22:57:36,2024-12-09,244,D181+,older_90d,negative,negative,exact_match,0.25,0-1h,True,1,0.4972847402095794,low,False,other,기타,negative,False,True,검토 필요,중,중,기타 이슈는 원인이 명확하지 않아 세부 리뷰 확인 대상으로 분리,기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리,"영향 리뷰 30개, 부정·혼합 21개, Steam 비추천 맥락 16개, 초반 플레이타임 부정·혼합 6개, High urgency 후보 9개(보조 참고), 절대 기준 후보 중, 규칙 근거: 기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리",30,21,16,9,0.3,0.7,0.5333,0,6,세부 리뷰를 확인해 반복되는 하위 원인이 있는지 검토한다.,타 게임(Arcade Paradise)과 유사성이 높다는 비판,laundry_store_simulator
3150440,Laundry Store Simulator,201924105,2025-08-11 17:25:36,2024-12-09,245,D181+,older_90d,negative,negative,exact_match,5.116666666666666,5-20h,False,0,0.5,high,True,bug,버그,negative,False,True,즉시 확인,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 121개, 부정·혼합 113개, Steam 비추천 맥락 37개, 최근 30일 부정·혼합 4개, 초반 플레이타임 부정·혼합 21개, High urgency 후보 64개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",121,113,37,64,0.5289,0.9339,0.3058,4,21,"반복 언급된 버그를 재현 가능성 기준으로 분류하고, 플레이 방해 수준이 큰 항목부터 수정한다.",게임 내 버그가 너무 많아 구매를 보류하라는 내용,laundry_store_simulator
3150440,Laundry Store Simulator,201935624,2025-08-11 20:47:24,2024-12-09,245,D181+,older_90d,positive,mixed,partial_match,3.533333333333333,1-5h,True,0,0.5,medium,False,gameplay_loop,게임플레이 루프,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 154개, 부정·혼합 92개, Steam 비추천 맥락 35개, 최근 30일 부정·혼합 1개, 초반 플레이타임 부정·혼합 13개, High urgency 후보 37개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",154,92,35,37,0.2403,0.5974,0.2273,1,13,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.",고용된 직원(Tannahill)이 계산대 업무를 제대로 수행하지 않는 문제 언급,laundry_store_simulator
3150440,Laundry Store Simulator,201935633,2025-08-11 20:47:37,2024-12-09,245,D181+,older_90d,negative,negative,exact_match,23.916666666666668,20-50h,False,0,0.4761904776096344,high,True,performance,성능,negative,False,True,즉시 확인,중,중,절대 기준상 '중' 후보로 분류,부정·혼합 맥락과 Steam 비추천 맥락이 일정 수준 확인,"영향 리뷰 14개, 부정·혼합 11개, Steam 비추천 맥락 6개, 최근 30일 부정·혼합 1개, 초반 플레이타임 부정·혼합 2개, High urgency 후보 9개(보조 참고), 절대 기준 후보 중, 규칙 근거: 부정·혼합 맥락과 Steam 비추천 맥락이 일정 수준 확인",14,11,6,9,0.6429,0.7857,0.4286,1,2,"프레임 저하, 로딩, 끊김 등 성능 문제를 환경별로 점검한다.",too many customers cause lag and unplayability,laundry_store_simulator
3150440,Laundry Store Simulator,201935633,2025-08-11 20:47:37,2024-12-09,245,D181+,older_90d,negative,negative,exact_match,23.916666666666668,20-50h,False,0,0.4761904776096344,high,True,progression_grind,성장/반복 노가다,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 54개, 부정·혼합 44개, Steam 비추천 맥락 17개, 최근 30일 부정·혼합 4개, 초반 플레이타임 부정·혼합 3개, High urgency 후보 14개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",54,44,17,14,0.2593,0.8148,0.3148,4,3,반복 성장과 노가다 피로를 줄일 수 있는 보상/성장 속도 조정을 검토한다.,gameplay loop felt too grindy,laundry_store_simulator
3150440,Laundry Store Simulator,201943181,2025-08-11 23:27:01,2024-12-09,245,D181+,older_90d,positive,positive,exact_match,3.3666666666666667,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","calming game, good for building up and challenges",laundry_store_simulator
3150440,Laundry Store Simulator,201975723,2025-08-12 13:11:37,2024-12-09,246,D181+,older_90d,positive,positive,exact_match,4.15,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","having a ton of fun, hope for updates",laundry_store_simulator
3150440,Laundry Store Simulator,202006041,2025-08-12 22:16:09,2024-12-09,246,D181+,older_90d,positive,mixed,partial_match,28.066666666666663,20-50h,False,0,0.5,medium,False,bug,버그,negative,False,True,즉시 확인,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 121개, 부정·혼합 113개, Steam 비추천 맥락 37개, 최근 30일 부정·혼합 4개, 초반 플레이타임 부정·혼합 21개, High urgency 후보 64개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",121,113,37,64,0.5289,0.9339,0.3058,4,21,"반복 언급된 버그를 재현 가능성 기준으로 분류하고, 플레이 방해 수준이 큰 항목부터 수정한다.",카펫 청소 레벨 2 업그레이드 시 프레임 드랍 및 애니메이션 오류 발생,laundry_store_simulator
3150440,Laundry Store Simulator,202006041,2025-08-12 22:16:09,2024-12-09,246,D181+,older_90d,positive,mixed,partial_match,28.066666666666663,20-50h,False,0,0.5,medium,False,ui_ux,UI/UX,neutral,False,False,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 57개, 부정·혼합 42개, Steam 비추천 맥락 11개, 최근 30일 부정·혼합 2개, 초반 플레이타임 부정·혼합 3개, High urgency 후보 12개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",57,42,11,12,0.2105,0.7368,0.193,2,3,"메뉴, 인벤토리, 퀘스트 안내, 조작 안내 등 편의성 문제를 개선한다.",창고 재고 관리 및 NPC 진열 방식 개선 필요성 언급,laundry_store_simulator
3150440,Laundry Store Simulator,202006041,2025-08-12 22:16:09,2024-12-09,246,D181+,older_90d,positive,mixed,partial_match,28.066666666666663,20-50h,False,0,0.5,medium,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",중독성 있고 뇌를 비우고 즐기기 좋은 게임성,laundry_store_simulator
3150440,Laundry Store Simulator,202059994,2025-08-13 18:19:13,2024-12-09,247,D181+,older_90d,positive,positive,exact_match,12.016666666666667,5-20h,False,0,0.5,low,False,other,기타,neutral,False,False,검토 필요,중,중,기타 이슈는 원인이 명확하지 않아 세부 리뷰 확인 대상으로 분리,기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리,"영향 리뷰 30개, 부정·혼합 21개, Steam 비추천 맥락 16개, 초반 플레이타임 부정·혼합 6개, High urgency 후보 9개(보조 참고), 절대 기준 후보 중, 규칙 근거: 기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리",30,21,16,9,0.3,0.7,0.5333,0,6,세부 리뷰를 확인해 반복되는 하위 원인이 있는지 검토한다.,게임이 때때로 공포 게임처럼 느껴진다는 모호한 표현,laundry_store_simulator
3150440,Laundry Store Simulator,202110710,2025-08-14 13:32:27,2024-12-09,248,D181+,older_90d,positive,positive,exact_match,12.35,5-20h,False,0,0.5,low,False,content_volume,콘텐츠 분량,neutral,False,False,장기 검토,중,중,절대 기준상 '중' 후보로 분류,부정·혼합 맥락과 Steam 비추천 맥락이 일정 수준 확인,"영향 리뷰 59개, 부정·혼합 20개, Steam 비추천 맥락 8개, 초반 플레이타임 부정·혼합 2개, High urgency 후보 9개(보조 참고), 절대 기준 후보 중, 규칙 근거: 부정·혼합 맥락과 Steam 비추천 맥락이 일정 수준 확인",59,20,8,9,0.1525,0.339,0.1356,0,2,콘텐츠 부족·반복성은 단기 패치보다 업데이트 로드맵 관점에서 검토한다.,퀘스트 및 스토리라인 추가 필요성 언급,laundry_store_simulator
3150440,Laundry Store Simulator,202110710,2025-08-14 13:32:27,2024-12-09,248,D181+,older_90d,positive,positive,exact_match,12.35,5-20h,False,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",전반적으로 훌륭하고 힐링되는 게임임,laundry_store_simulator
3150440,Laundry Store Simulator,202124753,2025-08-14 17:39:58,2024-12-09,248,D181+,older_90d,positive,positive,exact_match,4.4,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",enjoyed the game would recommend if you enjoy simulator games,laundry_store_simulator
3150440,Laundry Store Simulator,202124990,2025-08-14 17:43:37,2024-12-09,248,D181+,older_90d,positive,positive,exact_match,16.35,5-20h,False,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","Very fun to play, I can't stop once I start.",laundry_store_simulator
3150440,Laundry Store Simulator,202124990,2025-08-14 17:43:37,2024-12-09,248,D181+,older_90d,positive,positive,exact_match,16.35,5-20h,False,0,0.5,low,False,gameplay_loop,게임플레이 루프,neutral,False,False,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 154개, 부정·혼합 92개, Steam 비추천 맥락 35개, 최근 30일 부정·혼합 1개, 초반 플레이타임 부정·혼합 13개, High urgency 후보 37개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",154,92,35,37,0.2403,0.5974,0.2273,1,13,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.",Get employees as soon as possible it gets stressful.,laundry_store_simulator
3150440,Laundry Store Simulator,202264518,2025-08-16 17:25:31,2024-12-09,250,D181+,older_90d,positive,positive,exact_match,20.966666666666665,20-50h,False,0,0.4729729890823364,low,False,other,기타,neutral,False,False,검토 필요,중,중,기타 이슈는 원인이 명확하지 않아 세부 리뷰 확인 대상으로 분리,기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리,"영향 리뷰 30개, 부정·혼합 21개, Steam 비추천 맥락 16개, 초반 플레이타임 부정·혼합 6개, High urgency 후보 9개(보조 참고), 절대 기준 후보 중, 규칙 근거: 기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리",30,21,16,9,0.3,0.7,0.5333,0,6,세부 리뷰를 확인해 반복되는 하위 원인이 있는지 검토한다.,밈과 이모티콘 위주의 리뷰로 구체적인 게임 피드백이 없음.,laundry_store_simulator
3150440,Laundry Store Simulator,202288695,2025-08-17 01:19:34,2024-12-09,251,D181+,older_90d,positive,positive,exact_match,53.0,50h+,False,1,0.5228384733200073,medium,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 405개, 부정·혼합 0개, Steam 비추천 맥락 3개, High urgency 후보 17개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",405,0,3,17,0.042,0.0,0.0074,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","Cool, relaxing game. Easily one of the best simulator games I’ve played.",laundry_store_simulator
